Week Ending Date,Geographic aggregation,Hospital Reporting Days,Percent Hospital Reporting Days,Number Hospitals Reporting Adult COVID-19 Admissions,Number Hospitals Reporting Pediatric COVID-19 Admissions,Number Hospitals Reporting Influenza Admissions,Number Hospitals Reporting Prevalent Influenza Hospitalizations,Number Hospitals Reporting Hospitalized Influenza ICU Patients,Number Hospitals Reporting Inpatient Beds,Number Hospitals Reporting ICU Beds,Number Hospitals Reporting Inpatient Beds Occupied,Number Hospitals Reporting ICU Beds Occupied,Number Hospitals Reporting Percent Inpatient Bed Occupancy,Number Hospitals Reporting Percent ICU Bed Occupancy,Number Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Number Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Number Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Number Hospitals Reporting Percent Influenza ICU Bed Occupancy,Number Hospitals Reporting Total COVID-19 Admissions,Number Hospitals Reporting Prevalent COVID-19 Hospitalizations,Number Hospitals Reporting Hospitalized COVID-19 ICU Patients,Weekly Average Adult COVID-19 Admissions,Weekly Total Adult COVID-19 Admissions,Weekly Average Pediatric COVID-19 Admissions,Weekly Total Pediatric COVID-19 Admissions,Weekly Average COVID-19 Admissions,Weekly Total COVID-19 Admissions,Weekly Average Influenza Admissions,Weekly Total Influenza Admissions,Weekly Average Prevalent COVID-19 Hospitalizations,Weekly Average Prevalent Influenza Hospitalizations,Weekly Average Hospitalized COVID-19 ICU Patients,Weekly Average Hospitalized Influenza ICU Patients,Weekly Average Inpatient Beds,Weekly Average ICU Beds,Weekly Average Inpatient Beds Occupied,Weekly Average ICU Beds Occupied,Weekly Average Percent Inpatient Bed Occupancy,Weekly Average Percent ICU Bed Occupancy,Weekly Average Percent COVID-19 Inpatient Bed Occupancy,Weekly Average Percent Influenza Inpatient Bed Occupancy,Weekly Average Percent COVID-19 ICU Bed Occupancy,Weekly Average Percent Influenza ICU Bed Occupancy,Percent Adult COVID-19 Admissions,Percent Pediatric COVID-19 Admissions,Percent Hospitals Reporting Adult COVID-19 Admissions,Percent Hospitals Reporting Pediatric COVID-19 Admissions,Percent Hospitals Reporting Influenza Admissions,Percent Hospitals Reporting Prevalent Influenza Hospitalizations,Percent Hospitals Reporting Hospitalized Influenza ICU Patients,Percent Hospitals Reporting Inpatient Beds,Percent Hospitals Reporting ICU Beds,Percent Hospitals Reporting Inpatient Beds Occupied,Percent Hospitals Reporting ICU Beds Occupied,Percent Hospitals Reporting Percent Inpatient Bed Occupancy,Percent Hospitals Reporting Percent ICU Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy,Percent Hospitals Reporting Percent Influenza Inpatient Bed Occupancy,Percent Hospitals Reporting Percent COVID-19 ICU Bed Occupancy,Percent Hospitals Reporting Percent Influenza ICU Bed Occupancy,Percent Hospitals Reporting Total COVID-19 Admissions,Percent Hospitals Reporting Prevalent COVID-19 Hospitalizations,Percent Hospitals Reporting Hospitalized COVID-19 ICU Patients,Absolute Change in the Percent Hospitals Reporting Adult COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Pediatric COVID-19 Admissions from Prior Week,Absolute Change in the Percent Hospitals Reporting Influenza Admissions from Prior Week ,Absolute Change in the Percent Hospitals Reporting Prevalent Influenza Hospitalizations from Prior Week ,Absolute Change in the Percent Hospitals Reporting Hospitalized Influenza ICU Patients from Prior Week ,Absolute Change in the Percent Hospitals Reporting Inpatient Beds from Prior Week ,Absolute Change in the Percent Hospitals Reporting ICU Beds from Prior Week ,Absolute Change in the Percent Hospitals Reporting Inpatient Beds Occupied from Prior Week ,Absolute Change in the Percent Hospitals Reporting ICU Beds Occupied from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent Inpatient Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent ICU Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent COVID-19 Inpatient Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent Influenza Inpatient Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent COVID-19 ICU Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Percent Influenza ICU Bed Occupancy from Prior Week ,Absolute Change in the Percent Hospitals Reporting Total COVID-19 Admissions from Prior Week ,Absolute Change in the Percent Hospitals Reporting Prevalent COVID-19 Hospitalizations from Prior Week ,Absolute Change in the Percent Hospitals Reporting Hospitalized COVID-19 ICU Patients from Prior Week 
7/13/2024,PA,650,53.67,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,28.86,202,0.86,6,29.71,208,8.29,58,159.14,30.14,20.43,5.86,18416.14,2860.86,14319.71,2164.29,77.69,75.61,0.86,0.16,0.72,0.2,97.12,2.88,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25
7/20/2024,PA,717,59.21,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,40,280,2.14,15,42.14,295,7.14,50,205.43,31.14,23.71,5.71,20117.29,3075.71,15744.57,2363.57,78.17,76.83,1.02,0.16,0.77,0.19,94.92,5.08,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58
7/27/2024,PA,737,60.86,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,57.43,402,2.71,19,60.14,421,8.43,59,277.29,35.71,30,6.71,21666.71,3314.86,16766.71,2485.86,77.33,74.97,1.28,0.17,0.9,0.2,95.49,4.51,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2024,PA,751,62.01,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,61.43,430,3.29,23,64.71,453,7.86,55,308.29,31.43,31.71,4.43,22405.86,3409.71,17261.86,2546.43,77.02,74.68,1.38,0.14,0.93,0.13,94.92,5.08,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58
8/10/2024,PA,739,61.02,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,72.29,506,4.29,30,76.57,536,6.29,44,361.57,29.43,48.14,2.14,21845,3334,17006.57,2530.43,77.84,75.9,1.65,0.13,1.44,0.06,94.4,5.6,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,64.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/2024,PA,744,61.44,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,77,539,2.71,19,79.71,558,7.57,53,412,28.43,55.29,3.29,22336.57,3382.14,17322.43,2544.86,77.53,75.23,1.84,0.13,1.63,0.1,96.59,3.41,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58
8/24/2024,PA,748,61.77,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,88.14,617,5.43,38,93.57,655,7.86,55,455.43,26.86,60,3.57,22224.29,3360,17344.71,2514.29,78,74.82,2.05,0.12,1.78,0.11,94.2,5.8,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16
8/31/2024,PA,741,61.19,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,87.43,612,6,42,93.43,654,9,63,453.29,22.86,55,4.29,22301.29,3383.29,17438.71,2563.57,78.16,75.76,2.03,0.1,1.62,0.13,93.58,6.42,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16
9/7/2024,PA,726,59.95,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,99,693,5.86,41,104.86,734,6.14,43,487.71,26.43,66.57,5.57,21966,3309.86,16986.14,2479.57,77.28,74.89,2.22,0.12,2.01,0.17,94.41,5.59,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,64.74,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16
9/14/2024,PA,725,59.87,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,88.43,619,6.29,44,94.71,663,7.71,54,468.86,32.29,62.43,5.71,21288.29,3208,16734.57,2467.29,78.6,76.9,2.2,0.15,1.94,0.18,93.36,6.64,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16
9/21/2024,PA,724,59.79,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,91.29,639,5.57,39,96.86,678,11.86,83,472.29,32.71,69.86,5.29,21638.14,3277.86,17196.57,2511.57,79.42,76.6,2.18,0.15,2.13,0.16,94.25,5.75,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,62.43,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16,-1.16
9/28/2024,PA,737,60.86,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,94.29,660,4.29,30,98.57,690,6.43,45,427.71,32,63.29,4.57,22450.71,3392.14,17942.71,2603.43,79.89,76.73,1.91,0.14,1.86,0.14,95.65,4.35,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,65.32,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89,2.89
10/5/2024,PA,707,58.38,116,116,116,116,116,116,115,116,115,116,115,116,116,115,115,116,116,115,63.86,447,3,21,66.86,468,8.71,61,338.14,28.29,47.43,3.57,21371.43,3222,16794.29,2449.43,78.58,76.03,1.58,0.13,1.47,0.11,95.51,4.49,67.05,67.05,67.05,67.05,67.05,67.05,66.47,67.05,66.47,67.05,66.47,67.05,67.05,66.47,66.47,67.05,67.05,66.47,1.73,1.73,1.73,1.73,1.73,1.73,1.16,1.73,1.16,1.73,1.16,1.73,1.73,1.16,1.16,1.73,1.73,1.16
10/12/2024,PA,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,338,0,196,0,57.99,,0,0,,,,,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,-63.01,-63.01,-63.01,-63.01,-63.01,-63.01,-62.43,-63.01,-62.43,-63.01,-62.43,-63.01,-63.01,-62.43,-62.43,-63.01,-63.01,-62.43
1/7/2023,PR,132,33.67,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,19.71,138,1.57,11,21.29,149,7.43,52,108.43,23,23.71,4.14,3306,281.86,1934.57,201,59.28,69.66,3.58,0.75,10.79,1.59,92.62,7.38,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,66.07,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14
1/14/2023,PR,249,63.52,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21.86,153,1.29,9,23.14,162,11.57,81,166.71,36.43,26.71,6.43,6099.43,570.86,3767.86,441.43,61.75,77.27,2.73,0.6,4.67,1.12,94.44,5.56,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79
1/21/2023,PR,244,62.24,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16.43,115,2.14,15,18.57,130,5.86,41,167,29.43,24.86,3.29,6003.29,556,3932.57,449.29,65.47,80.92,2.79,0.49,4.45,0.59,88.46,11.54,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79
1/28/2023,PR,245,62.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,13,91,5.86,41,18.86,132,7.57,53,114.43,27.57,10.14,2.71,6016.43,560.57,4061.86,443.43,67.51,79.1,1.9,0.46,1.83,0.49,68.94,31.06,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/2023,PR,223,56.89,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,10.71,75,2.71,19,13.43,94,7.71,54,77,19.29,8.43,2,5427,500.14,3737.14,412.57,69.14,81.89,1.47,0.38,1.63,0.42,79.79,20.21,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2023,PR,245,62.5,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,11.86,83,1.43,10,13.29,93,9.14,64,84.43,29.43,12.29,2.57,6024.43,562.14,4185.71,468.57,69.47,83.37,1.4,0.49,2.18,0.45,89.25,10.75,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/2023,PR,244,62.24,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,8.71,61,0.57,4,9.29,65,5.43,38,59.14,20,7.71,1,6018.29,543.71,4132.43,449.57,68.68,82.74,0.98,0.33,1.42,0.18,93.85,6.15,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/2023,PR,242,61.73,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,8.71,61,0.43,3,9.14,64,4.29,30,49.29,20,6.14,0.43,5903.14,533.43,3984.29,434.71,67.51,81.51,0.84,0.34,1.15,0.08,95.31,4.69,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2023,PR,247,63.01,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,9.57,67,0.86,6,10.43,73,2.57,18,54.71,16.43,2.57,1.14,6053.29,549,4117,443.71,67.97,80.77,0.9,0.27,0.47,0.21,91.78,8.22,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
3/11/2023,PR,252,64.29,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,8.29,58,1,7,9.29,65,2,14,53.86,12.71,4.29,0,6064.71,555.71,4175.29,453.86,68.84,81.67,0.89,0.21,0.77,0,89.23,10.77,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/2023,PR,250,63.78,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,6.29,44,0.71,5,7,49,1.43,10,49.29,11.14,5.29,0.29,6045.57,553.43,4093,426.57,67.72,77.08,0.81,0.18,0.96,0.05,89.8,10.2,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,64.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/2023,PR,253,64.54,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,6.57,46,0.86,6,7.43,52,3.43,24,40.86,15.86,1.57,0.14,6034.43,543.14,4100.86,412.57,67.96,75.95,0.68,0.26,0.29,0.03,88.46,11.54,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36
4/1/2023,PR,271,69.13,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,4.29,30,1.57,11,5.86,41,5.71,40,38.14,20.43,3.29,0.14,6251.29,580.43,4133.14,449.86,66.11,77.47,0.61,0.33,0.57,0.03,73.17,26.83,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2023,PR,271,69.13,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,3.14,22,0.43,3,3.57,25,4.29,30,22.43,20.43,2.43,0.43,6052.14,558.57,3925,428.29,64.88,76.63,0.37,0.34,0.44,0.08,88,12,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,69.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2023,PR,307,78.32,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,6.43,45,0.86,6,7.29,51,4.43,31,34.14,19.14,3.14,0.71,6672.14,603.29,4261.57,475.29,63.74,78.61,0.51,0.29,0.51,0.13,88.24,11.76,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07,16.07
4/22/2023,PR,332,84.69,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,5.57,39,1.43,10,7,49,4,28,45.29,22.14,6.14,0.43,7008.43,632.29,4636.14,487.29,66.16,77.11,0.64,0.31,0.97,0.07,79.59,20.41,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2023,PR,334,85.2,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,9.14,64,0.86,6,10,70,5,35,53.57,26.29,7.57,1.43,7097.57,647.57,4690.57,510.57,66.09,78.87,0.75,0.37,1.17,0.22,91.43,8.57,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/6/2023,PR,326,83.16,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,7.29,51,3.14,22,10.43,73,6,42,51,22.86,8,1.14,7011,633.57,4667.57,509,66.61,80.38,0.73,0.32,1.26,0.18,69.86,30.14,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2023,PR,322,82.14,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,8.14,57,2.43,17,10.57,74,5.57,39,59.71,28.14,5,1,6934.14,623.29,4638.43,491.29,66.89,78.84,0.86,0.4,0.8,0.16,77.03,22.97,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,82.14,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57
5/20/2023,PR,327,83.42,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,10.57,74,4.29,30,14.86,104,7.71,54,64.14,28,4.57,0.57,6893.14,637.86,4586.57,494.43,66.62,77.58,0.92,0.4,0.71,0.09,71.15,28.85,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,85.71,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57
5/27/2023,PR,328,83.67,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,10.71,75,2.86,20,13.57,95,8.14,57,89.29,43,7.57,0.71,6945.86,638.29,4637.86,500.71,66.78,78.55,1.28,0.62,1.18,0.11,78.95,21.05,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,83.93,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79,-1.79
6/3/2023,PR,333,84.95,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,12.29,86,2.57,18,14.86,104,9.43,66,103.71,51.86,9.71,3.86,7026.43,646.43,4689.86,518,66.74,80.12,1.47,0.73,1.5,0.59,82.69,17.31,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57,3.57
6/10/2023,PR,339,86.48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,14.14,99,4.86,34,19,133,8.29,58,103.14,45.71,9.29,2.71,7117,641.14,4686.86,492.86,65.9,76.94,1.44,0.64,1.44,0.41,74.44,25.56,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2023,PR,341,86.99,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,17.14,120,3,21,20.14,141,6.29,44,117.86,40.57,13.57,1,7282,649.71,4694.29,514,64.49,79.15,1.61,0.55,2.08,0.15,85.11,14.89,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2023,PR,337,85.97,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,15,105,4.14,29,19.14,134,8,56,104.29,49.57,13.86,1,7129.71,651.86,4609.14,519.14,64.65,79.63,1.46,0.69,2.11,0.15,78.36,21.64,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2023,PR,335,85.46,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,18,126,3.43,24,21.43,150,7,49,109.29,47.14,15.57,2.86,7082.43,659.14,4649.29,496.86,65.67,75.52,1.53,0.66,2.34,0.43,84,16,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/2023,PR,341,86.99,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,18,126,2.57,18,20.57,144,4.71,33,107.29,32.57,11.43,3,7061.86,654.86,4530,503.86,64.19,76.98,1.51,0.46,1.75,0.45,87.5,12.5,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
7/15/2023,PR,348,88.78,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,18.29,128,2.29,16,20.57,144,4.86,34,114.43,37.43,8.86,3,7128.14,669.71,4641.14,502.43,65.13,75.2,1.6,0.52,1.32,0.45,88.89,11.11,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/22/2023,PR,348,88.78,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,17.43,122,5.29,37,22.71,159,3.71,26,113.29,37.86,10.57,2.43,7253.57,662.43,4632.14,516.29,63.87,77.9,1.56,0.52,1.6,0.37,76.73,23.27,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,89.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
